company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
小米,31.0,3-5年,本科,数据分析师,2,22,40,上海
米么金服,15.0,1-3年,本科,数据分析师,3,10,20,上海
世强信息,12.5,3-5年,本科,资深产品数据分析师,5,10,15,上海
通联数据,10.5,3-5年,本科,数据分析师,2,8,13,上海
拼多多,30.0,经验不限,本科,数据分析工程师（风控方向）,3,20,40,上海
北风网,27.5,1-3年,本科,数据分析师讲师,6,25,30,上海
鸿渡,9.0,3-5年,大专,数据分析（电商）,5,8,10,上海
晋展,6.0,经验不限,本科,数据分析师,3,4,8,上海
维恩咨询,16.0,1-3年,本科,数据分析师,5,12,20,上海
昊霆餐饮,5.5,1年以内,本科,数据分析,6,5,6,上海
维信金科,16.5,1-3年,本科,数据分析师（风险分析专员）,2,13,20,上海
中通快递,45.0,5年以上,本科,数据分析师,6,30,60,上海
麦开信息,5.5,1年以内,本科,数据分析师,2,5,6,上海
上海神技信息科技...,7.0,经验不限,大专,数据分析师,3,6,8,上海
五四互娱,16.0,3-5年,本科,手游数据分析师,4,12,20,上海
思路迪,12.5,经验不限,研究生,数据分析工程师,4,10,15,上海
噗嗤游戏,22.5,3-5年,大专,数据分析,2,15,30,上海
中移上海产业研究院,22.5,3-5年,本科,数据分析师（金融科技领域）,4,15,30,上海
Hileap,16.5,3-5年,本科,数据分析工程师,1,13,20,上海
CreditX,21.5,3-5年,本科,数据分析师（上海）,5,18,25,上海
徙木金融,4.5,应届生,研究生,数据分析（实习生）,4,3,6,上海
CreditX,15.5,1-3年,本科,数据分析师,4,11,20,上海
盛趣游戏,20.0,经验不限,研究生,数据分析师,5,15,25,上海
银科控股,12.5,1-3年,本科,数据分析师,4,10,15,上海
躺平设计家,30.0,3-5年,本科,数据分析师,1,20,40,上海
CreditX,20.0,1-3年,本科,数据分析师,2,15,25,上海
哈啰出行,30.0,5年以上,本科,资深数据分析,6,20,40,上海
数据科技,12.5,1-3年,本科,电商数据分析师,4,10,15,上海
掌门1对1,20.0,1-3年,本科,数据分析师,5,15,25,上海
哈啰出行,50.0,5年以上,本科,数据分析总监,4,40,60,上海
正吾资产,15.0,经验不限,本科,数据分析师,3,10,20,上海
爱奇艺,27.5,3-5年,本科,广告数据分析师,2,20,35,上海
韩创科技,13.0,1-3年,本科,数据分析（设计类学习平台）,2,10,16,上海
华住酒店集团,25.0,3-5年,本科,数据分析师,3,20,30,上海
货车帮,18.0,3-5年,本科,数据分析师,1,12,24,上海
上海天牧软件有限公司,10.5,1-3年,本科,数据分析与报表专员,5,8,13,上海
金服银行科技中心,37.5,5年以上,本科,数据分析师/算法工程师,3,25,50,上海
一多奇思,22.5,3-5年,本科,数据分析师,4,15,30,上海
韩创科技,10.5,1-3年,本科,数据分析,6,8,13,上海
合合信息,15.5,经验不限,学历不限,数据分析师,5,11,20,上海
贝贝帮,15.0,3-5年,本科,数据分析,6,10,20,上海
维尘,16.0,3-5年,本科,数据分析师,1,12,20,上海
哈啰出行,22.5,3-5年,本科,数据分析（高级/资深/专家）,5,15,30,上海
拼多多,30.0,3-5年,研究生,数据分析师,4,20,40,上海
信用生活,14.5,1-3年,本科,高级数据分析师,1,11,18,上海
沐瞳科技,19.0,1-3年,本科,数据分析 (mj000137),3,13,25,上海
有得卖,9.0,3-5年,大专,数据分析专家,3,8,10,上海
上海识装信息科技...,30.0,3-5年,学历不限,数据分析师,2,20,40,上海
SLC,21.5,经验不限,本科,ai数据分析专家,3,18,25,上海
携程旅行网,30.0,3-5年,研究生,数据分析经理,2,20,40,上海
上海欧拉网络,40.0,3-5年,本科,数据分析建模师,6,30,50,上海
达达-京东到家,20.0,5年以上,本科,数据分析师,2,15,25,上海
上海市行知进修学院,13.5,3-5年,本科,数据分析主管,3,12,15,上海
OYO,55.0,5年以上,本科,高级商业数据分析专家（planning）,3,40,70,上海
怪兽充电,9.5,1-3年,本科,数据分析师,6,7,12,上海
携程旅行网,17.5,1-3年,本科,数据分析（广告方向）,3,15,20,上海
饿了么,26.5,3-5年,本科,资深数据分析师（efficiency &revenue ）,3,18,35,上海
美至科技,12.5,1年以内,本科,数据分析师,5,10,15,上海
华住酒店集团,7.5,1年以内,本科,数据分析师（人事方向）,1,6,9,上海
梯之星,30.0,5年以上,本科,数据分析师,5,25,35,上海
新东方前途,7.0,1-3年,本科,数据分析师,6,6,8,上海
Hypers,12.5,1-3年,本科,数据分析师,2,10,15,上海
百度,12.5,1-3年,本科,数据分析工程师（外包）,6,10,15,上海
企加云CRM,22.5,5年以上,本科,数据分析师,5,15,30,上海
博世猫,30.0,3-5年,本科,数据分析师,6,20,40,上海
春秋航空,16.5,1-3年,本科,数据分析师,2,15,18,上海
维真时代,12.5,3-5年,本科,数据分析主管,5,10,15,上海
树熊网络,8.5,1-3年,本科,数据分析师,1,6,11,上海
还呗,10.5,1-3年,本科,数据分析师（偏报表方向）,3,8,13,上海
Oriente,32.5,5年以上,本科,数据分析师,5,25,40,上海
兴融联科技,12.5,3-5年,本科,数据分析,3,10,15,上海
bilibili,28.5,5年以上,本科,数据分析师,3,22,35,上海
数据科技,12.0,1-3年,本科,电商数据分析,5,8,16,上海
韩创科技,15.0,1-3年,本科,产品分析（数据分析）,4,10,20,上海
爱驰,22.5,3-5年,本科,数据分析工程师,5,15,30,上海
京东数字科技,20.0,3-5年,本科,数据分析师,6,15,25,上海
国双科技,20.0,3-5年,本科,大数据平台及数据分析售前支持,5,15,25,上海
携程旅行网,25.0,3-5年,本科,商业数据分析/高级/资深数据分析/收益专家,3,20,30,上海
小佩网络,15.5,3-5年,本科,数据分析师,2,11,20,上海
小黑鱼,22.5,3-5年,本科,数据分析专家,1,15,30,上海
乐推传媒,16.0,3-5年,本科,高级数据分析师,4,14,18,上海
证通股份,20.5,3-5年,研究生,数据分析师,2,16,25,上海
鉴拓,17.5,1-3年,本科,数据分析师,1,15,20,上海
嘉道信息,10.5,1-3年,本科,数据分析师,1,8,13,上海
达达-京东到家,22.5,3-5年,本科,数据分析师,3,20,25,上海
Truemetrics,12.5,1-3年,本科,数据分析项目经理,1,10,15,上海
新潮传媒,30.0,1-3年,本科,数据分析师,6,20,40,上海
集享卡,19.5,3-5年,本科,bi数据分析师,1,17,22,上海
深圳萨摩耶金服,20.0,1-3年,本科,数据分析师,1,15,25,上海
晋展,5.0,应届生,本科,数据分析,2,4,6,上海
上海软科,22.5,经验不限,研究生,高级数据分析师,4,15,30,上海
数策股份,11.5,3-5年,本科,数据分析师,2,9,14,上海
颐亿信息技术,15.5,1-3年,本科,jd00510000012 data analyst 数据分析师,3,11,20,上海
蚂蚁金服,40.0,5年以上,本科,数据分析专家,4,30,50,上海
维真时代,7.5,1-3年,本科,数据分析员,2,6,9,上海
玛雅机器人,18.0,3-5年,本科,数据分析工程师,5,12,24,上海
易明广告,4.5,经验不限,本科,数据分析师,6,2,7,上海
食亨,15.0,3-5年,大专,数据分析师,5,12,18,上海
玖数软件,15.0,5年以上,本科,数据分析咨询顾问,2,10,20,上海
派拉软件,17.5,1-3年,本科,数据分析师,5,15,20,上海
上海软科,8.0,经验不限,研究生,数据分析师,4,6,10,上海
数据科技,12.5,1-3年,本科,广告数据分析师,3,10,15,上海
龙婴本铺,9.0,3-5年,本科,运营数据分析师,5,8,10,上海
数据科技,11.5,1-3年,本科,广告数据分析师,3,8,15,上海
维信金科,20.0,1-3年,本科,高级数据分析师（市场部）,6,15,25,上海
君思网络,9.0,3-5年,大专,数据分析师,4,8,10,上海
印飞科技,13.0,1-3年,本科,风控数据分析师,3,10,16,上海
中盈通,8.5,1-3年,本科,数据分析师,2,6,11,上海
斗牛DoNew,18.0,3-5年,本科,数据分析师,3,12,24,上海
奕尚网络,8.0,1-3年,本科,电商数据分析师,6,6,10,上海
世强信息,19.5,1-3年,本科,power bi /tableau 数据分析师,4,13,26,上海
欢乐互娱,23.0,3-5年,本科,运营数据分析师,1,16,30,上海
拼多多,30.0,经验不限,本科,bi/数据分析师,6,20,40,上海
逸动医学,16.0,3-5年,研究生,算法/数据分析工程师,4,12,20,上海
茂邑通,6.5,经验不限,本科,电商数据分析师,4,5,8,上海
世强信息,21.5,3-5年,本科,ba（产品咨询数据分析师）,5,18,25,上海
上海创蓝文化传播,25.0,5年以上,本科,数据分析师,1,20,30,上海
饿了么,40.0,3-5年,本科,新零售数据分析专家及高级专家（商品分析）,1,30,50,上海
国药物流,5.0,经验不限,本科,数据分析专员,1,4,6,上海
欧睿oIBP,9.0,1-3年,本科,数据分析师,1,6,12,上海
财联社,12.5,1-3年,本科,数据分析师,2,10,15,上海
饿了么,30.0,1-3年,本科,资深数据分析师-效益分析方向,3,20,40,上海
上海敢望投资有限公司,5.0,3-5年,本科,数据分析师,4,4,6,上海
律新社,14.0,5年以上,研究生,数据分析师,1,10,18,上海
恒城实业,6.0,1-3年,大专,淘宝客服（数据分析方向）,3,5,7,上海
沛淇广告,8.5,3-5年,学历不限,数据分析师,4,6,11,上海
万位科技,25.0,3-5年,本科,数据分析师,5,20,30,上海
绛门科技,15.0,3-5年,本科,数据分析师（力维）,6,12,18,上海
虎扑体育,20.0,1-3年,本科,bi数据分析师,5,15,25,上海
图趣科技,20.0,3-5年,研究生,高级数据分析工程师,4,15,25,上海
数康企业管理咨询,17.0,3-5年,大专,数据分析师-crm,6,12,22,上海
饿了么,40.0,3-5年,本科,商业数据分析专家,4,30,50,上海
略道电商,12.5,3-5年,大专,数据分析经理/主管,3,10,15,上海
ntt data,20.0,3-5年,本科,数据分析顾问,2,15,25,上海
信用生活,30.0,3-5年,本科,高级数据分析师,2,20,40,上海
上海冰鉴,27.5,3-5年,研究生,数据分析师,3,20,35,上海
晶赞科技,22.5,3-5年,本科,数据分析师,6,15,30,上海
云科谷,15.0,1-3年,本科,数据分析师,2,10,20,上海
拼多多,32.5,3-5年,本科,搜索团队-数据分析师(bi),4,25,40,上海
泰美医疗,6.5,1-3年,大专,供应链数据分析,5,6,7,上海
小鑫科技,25.0,3-5年,本科,高级数据分析师(策略),3,20,30,上海
豆子网络,17.5,1-3年,本科,游戏运营（数据分析方向）,1,15,20,上海
运满满,32.5,3-5年,本科,高级风控数据分析师,4,25,40,上海
上海吾界,10.5,经验不限,学历不限,数据分析师（电商）,6,8,13,上海
英檬科技,17.0,5年以上,本科,数据分析师,6,12,22,上海
卯聚,22.5,3-5年,本科,业务数据分析师,5,15,30,上海
壹米滴答,13.5,3-5年,本科,数据分析高级经理,5,11,16,上海
法速电子,7.0,1年以内,大专,erp数据分析师,2,6,8,上海
上海柏楚,15.0,1-3年,本科,数据分析师（设备健康管理方向）,6,11,19,上海
携程旅行网,12.5,1-3年,本科,产品数据分析师,4,10,15,上海
上海翼依,22.5,3-5年,本科,医学数据分析师,6,15,30,上海
中诚信征信,23.0,1-3年,研究生,数据分析师（风控建模方向）,5,16,30,上海
XTransfer,30.0,3-5年,本科,高级数据分析工程师,3,20,40,上海
欧睿oIBP,10.5,1-3年,本科,数据分析师（tableau）,6,8,13,上海
卯聚,20.0,5年以上,本科,数据分析师 - 供应链服务方向,5,15,25,上海
凯京集团,16.0,3-5年,本科,数据分析师（服务品质管理部）,5,12,20,上海
哈步数据,22.5,3-5年,本科,数据分析师,6,15,30,上海
赛诺菲,7.5,1年以内,本科,数据分析师,4,7,8,上海
上海鼎数,20.0,3-5年,本科,数据分析师,6,15,25,上海
苹果树科技,23.0,3-5年,本科,债券数据分析师,2,16,30,上海
永辉云创,37.5,3-5年,本科,资深数据分析师,6,25,50,上海
北风网,9.0,1年以内,本科,数据分析师技术顾问,3,8,10,上海
瑞阙,45.0,5年以上,本科,安全数据分析平台高级开发工程师,1,30,60,上海
万得,18.0,3-5年,研究生,财务数据分析专家,3,12,24,上海
乐心医疗,18.5,经验不限,本科,高级产品经理,5,15,22,上海
Avazu,16.5,1-3年,本科,产品经理,3,13,20,上海
饿了么公司,35.0,5年以上,本科,资深产品经理,2,25,45,上海
喜马拉雅,20.0,3-5年,本科,硬件产品经理,3,15,25,上海
中通快递,22.5,经验不限,本科,产品经理,2,20,25,上海
1药网,20.5,经验不限,本科,erp后台产品经理,2,18,23,上海
OYO,37.5,3-5年,本科,产品经理（b端）,1,25,50,上海
云宠空间,17.5,1-3年,本科,产品经理,3,15,20,上海
上海钢联,22.5,3-5年,本科,产品经理,1,15,30,上海
博彦科技,15.5,3-5年,本科,产品经理,2,13,18,上海
联想集团,25.0,3-5年,本科,产品经理,3,20,30,上海
韵达快递,30.0,3-5年,本科,产品经理,2,20,40,上海
饿了么公司,35.0,3-5年,本科,策略产品经理,1,25,45,上海
唯捷城配,14.0,3-5年,大专,产品经理,3,12,16,上海
找钢网,30.0,经验不限,本科,产品经理,1,20,40,上海
巴乐兔,15.0,3-5年,本科,产品经理,4,10,20,上海
万得,17.5,3-5年,本科,产品经理,1,15,20,上海
仁辉科技,20.0,3-5年,本科,移动产品经理,3,15,25,上海
DATATOM,15.5,经验不限,大专,产品经理,1,13,18,上海
携程旅行网,30.0,5年以上,本科,资深产品经理,1,25,35,上海
喜丈(上海)网络...,22.5,5年以上,本科,产品经理,4,15,30,上海
中通快递,30.0,5年以上,本科,高级产品经理,1,20,40,上海
携程旅行网,20.0,1-3年,本科,产品经理,5,15,25,上海
小望科技,16.0,5年以上,大专,产品经理,6,15,17,上海
携程旅行网,20.0,3-5年,本科,算法产品经理,6,15,25,上海
乐言科技,30.0,3-5年,本科,产品经理,6,20,40,上海
赛摩电气,15.0,3-5年,大专,产品经理,2,12,18,上海
申通快递,22.5,3-5年,本科,产品经理,6,15,30,上海
蓝月亮,17.5,3-5年,本科,产品经理,5,15,20,上海
车享网,35.0,5年以上,本科,高级产品经理,2,30,40,上海
申万宏源,22.5,5年以上,本科,产品经理,4,15,30,上海
平安,23.0,5年以上,本科,高级产品经理,1,20,26,上海
携程旅行网,20.0,1-3年,本科,后台产品经理,1,15,25,上海
亿达信息,22.5,3-5年,本科,产品经理,2,15,30,上海
聚水潭,20.0,3-5年,大专,产品经理,3,15,25,上海
ATA,22.5,5年以上,本科,资深产品经理,1,20,25,上海
韩创科技,22.5,5年以上,本科,产品经理,4,20,25,上海
百合网,12.0,3-5年,大专,产品经理,6,10,14,上海
上海伟赛智能科技...,18.0,1-3年,本科,产品经理,2,12,24,上海
乐贝,45.0,5年以上,本科,产品经理,4,30,60,上海
中通快递,37.5,3-5年,本科,高级产品经理,5,25,50,上海
味之家,22.5,5年以上,大专,产品经理,4,15,30,上海
起点国际旅行社,7.0,3-5年,大专,ota产品经理,4,6,8,上海
杭州大搜车,20.0,3-5年,本科,产品经理,1,15,25,上海
乐贝,30.0,3-5年,本科,产品经理,3,20,40,上海
哈啰出行,30.0,3-5年,本科,产品经理,6,20,40,上海
韵达快递,15.5,3-5年,本科,产品经理/高级经理,5,13,18,上海
携程旅行网,24.0,经验不限,本科,搜索产品经理,5,16,32,上海
Avazu,20.0,1-3年,本科,产品经理,6,15,25,上海
携程旅行网,20.0,3-5年,本科,服务产品经理,1,15,25,上海
哈啰出行,26.5,5年以上,本科,产品经理/专家,3,18,35,上海
上海海万信息科技,15.0,3-5年,本科,产品经理,5,12,18,上海
达达-京东到家,25.0,3-5年,本科,数据产品经理,2,20,30,上海
齐家网,22.5,5年以上,本科,高级产品经理,4,15,30,上海
环球老虎财经,15.0,3-5年,本科,产品经理,1,10,20,上海
携程旅行网,22.5,3-5年,本科,前台产品经理,1,15,30,上海
趣头条,37.5,3-5年,本科,产品经理（增长）,6,25,50,上海
掌门1对1,27.5,5年以上,本科,策略产品经理,3,20,35,上海
乐心医疗,12.5,经验不限,本科,产品经理,2,10,15,上海
高顿教育集团,12.5,经验不限,本科,产品经理,3,10,15,上海
拓保软件,12.0,3-5年,大专,产品经理,4,10,14,上海
玛丽黛佳,15.0,3-5年,本科,产品经理,4,10,20,上海
电视猫,30.0,3-5年,本科,产品经理,5,20,40,上海
中通快递,22.5,3-5年,本科,产品经理,4,15,30,上海
君学教育集团,20.0,5年以上,大专,产品经理（后端）(j10036),4,15,25,上海
乐贝,27.5,3-5年,本科,产品经理,1,20,35,上海
平安好医生,30.0,3-5年,本科,产品经理,5,20,40,上海
红星美凯龙互联网集团,35.0,3-5年,大专,服务产品经理,4,30,40,上海
携程旅行网,24.0,5年以上,本科,高级产品经理,6,20,28,上海
卫宁健康,9.5,1-3年,本科,产品经理,5,7,12,上海
沪江,27.5,3-5年,本科,crm产品经理,6,20,35,上海
同程艺龙,20.0,3-5年,本科,产品经理,6,15,25,上海
喔噻科技,22.5,3-5年,本科,产品经理,5,15,30,上海
春笛信息科技,12.0,1-3年,本科,产品经理,6,10,14,上海
东普科技,15.0,3-5年,本科,产品经理,1,11,19,上海
上海识装信息科技...,32.5,3-5年,本科,产品经理,1,25,40,上海
华住酒店集团,20.0,3-5年,本科,产品经理（crm）,5,15,25,上海
